zcta,year,merge_key,number_of_households,household_median_income_1yr,household_mean_income_1yr,number_of_rent_home,median_rent,number_of_owned_home,median_home_value,population_25_and_over,less_than_9th_grade,9th_to_12th_grade,high_school_graduate,some_college_no_degree,associates_degree,bachelors_degree,graduate_or_professional_degree,total_population,pct_children_teens_5-19,pct_young_adults_20-34,pct_middle_aged_35-59,pct_older_adults_60+,housing_units,pct_1_person,pct_2_person,pct_3_person,pct_4_or_more_person
10462,2017,2017_10462,29679,49962,61943,22399,1279,6808,259000,54174,11.38553549673275,10.204156975670989,28.56905526636394,17.565621885037103,7.743567024772031,14.98689408203197,9.545169269391222,79188,17.857503662171037,15.931706824266303,35.93978885689751,22.53245441228469,29679,33.63994743758213,26.503588395835436,16.95811853499107,22.89834563159136
10463,2017,2017_10463,28537,58881,82103,19013,1279,9140,273900,51752,9.321378883907869,9.04119647549853,19.881357242232184,17.093059205441335,5.172746946977894,20.420466841861185,19.069794404081,72863,15.859901458902325,14.480600579169126,33.27752082675706,26.338470828815723,28537,34.92658653677682,29.954094684094336,16.617023513333567,18.502295265795283
10464,2017,2017_10464,1936,87853,100244,743,1249,1193,495000,3305,2.390317700453858,5.627836611195159,27.14069591527988,15.098335854765509,12.708018154311649,17.57942511346445,19.455370650529503,4517,14.1244188620766,11.512065530219171,35.08966127961037,30.042063316360412,1936,35.64049586776859,35.89876033057851,10.072314049586776,18.388429752066116
10465,2017,2017_10465,15685,74079,89748,6578,1306,8881,448700,30995,8.849814486207453,7.981932569769317,30.172608485239557,17.767381835779965,9.559606388127118,14.72172931117922,10.94692692369737,44269,16.661772346337166,13.329869660484764,32.47645078949152,28.43750705911586,15685,29.397513547975773,29.665285304430984,16.38508128785464,24.552119859738603
10466,2017,2017_10466,23312,49906,66344,13792,1211,9208,409000,48338,8.560552774214903,12.226405726343662,30.23708055773925,18.298233274028718,8.03508626753279,15.799164218627167,6.843477181513509,73569,19.39947532248637,16.33704413543748,33.04380921311966,23.325041797496226,23312,24.88846945778998,23.768874399450926,19.843857240905972,31.498798901853124
10467,2017,2017_10467,36335,35381,48581,30538,1201,4851,336200,66807,13.827892286736422,12.530124088793093,30.28724534854132,17.387399524001975,7.150448306315206,12.90583322106965,5.911057224542338,102718,19.42502774586733,16.40608267294924,33.50337818103935,20.917463346248955,36335,31.451768267510666,25.09150956378148,18.612907664786018,24.843814503921838
10468,2017,2017_10468,25557,35398,47257,22669,1210,2058,194600,48655,18.00226081594903,14.247251053334702,28.989826328229366,16.621107799815025,5.878121467475079,11.632925701366766,4.628506833830028,77657,19.293817685462997,18.049886037317947,33.888767271462974,18.264934262204306,25557,27.565833235512777,24.153852173572798,20.1197323629534,28.16058222796103
10469,2017,2017_10469,22038,61090,74763,10669,1314,11190,428200,49827,10.448150601079735,9.701567423284564,27.906556686134028,17.815642121741224,9.161699480201497,15.186545447247475,9.779838240311475,73008,18.81026736795968,14.892888450580756,32.881328073635764,25.606782818321282,22038,22.297849169616118,26.51783283419548,17.823758961793263,33.36055903439514
10470,2017,2017_10470,5925,56658,71731,3561,1347,2254,416200,10872,10.614422369389256,9.197939661515822,29.506990434142757,15.121412803532008,6.1350257542310525,18.524650478292862,10.899558498896248,14592,14.919133771929825,15.104166666666668,35.14254385964912,27.06962719298246,5925,36.62447257383966,30.599156118143462,16.151898734177212,16.624472573839665
10471,2017,2017_10471,8726,80932,107457,4313,1551,4371,337300,15702,3.661953891224048,3.8275378932620048,16.800407591389632,15.997962043051842,4.821041905489746,23.551139982167875,31.339956693414848,22040,15.621597096188747,13.40290381125227,27.62250453720508,31.370235934664244,8726,41.48521659408664,31.239972495989,13.339445335778136,13.93536557414623
10472,2017,2017_10472,21813,30593,43326,17948,1142,3196,429600,42321,21.54958531225633,16.580421067555115,27.85378417334184,16.35122043429976,6.138796342241441,8.596205193639092,2.9299874766664304,68924,22.089547907840522,16.36149962277291,33.06395450060936,19.23422900586153,21813,25.406867464356118,24.522073992573237,18.993260899463625,31.077797643607024
10473,2017,2017_10473,20890,38924,56150,14575,931,6068,376900,40211,11.08651861430952,13.809654074755665,29.3974285643232,19.546890154435356,8.80356121459302,12.019099251448608,5.336848126134639,62531,20.274743727111353,16.977179319057747,31.082183237114386,23.75941532999632,20890,27.48683580660603,25.758736237434178,19.593106749640977,27.16132120631881
10474,2017,2017_10474,3514,25896,39015,3126,1123,238,406500,7355,20.0,17.00883752549286,25.329707681849083,17.60707002039429,8.987083616587356,8.94629503738953,2.12100611828688,12608,24.730329949238577,17.465101522842637,35.73128172588832,13.31694162436548,3514,23.904382470119522,22.96528173022197,17.700626067159934,35.42970973249858
10475,2017,2017_10475,18792,48734,61030,10877,1001,7865,27200,32261,7.27503797154459,7.54781314900344,28.198133969808747,21.9212051703295,9.28365518737795,16.239422212578656,9.534732339357118,44241,15.22343527497118,12.98795235189078,30.788182907257973,33.88711828394476,18792,42.65112813963389,25.79289059174117,15.644955300127714,15.911025968497233
11001,2017,2017_11001,9109,104890,125651,1704,1545,7233,524600,19803,4.544765944553856,4.479119325354744,22.07241327071656,14.952279957582183,8.645154774529113,25.65772862697571,19.648538100287837,28010,17.9328811138879,13.116744019992861,31.98500535523027,28.457693680828278,9109,18.344494456032496,28.521242726973323,18.640904599846305,34.49335821714787
11003,2017,2017_11003,12106,94746,108335,2246,1702,9621,376900,31385,7.372948860920822,4.788911900589453,27.77122829377091,20.34729966544528,10.839573044447985,18.830651585152143,10.049386649673412,45439,18.35867866810449,16.30757719139946,33.90039393472568,25.297651796914543,12106,13.282669750536924,20.981331571121757,18.22236907318685,47.51362960515447
11004,2017,2017_11004,5026,93315,107832,1262,1431,3668,508900,11331,4.342070426264231,4.015532609654929,28.620598358485573,13.343923749007146,9.584326184802752,23.64310299179243,16.45044567999294,15151,11.675796977097223,15.52372780674543,29.819813873671702,32.02428882582008,5026,29.367290091524072,27.656187823318746,16.096299243931554,26.880222841225628
11005,2017,2017_11005,1306,51801,75327,74,-666666666,1232,585100,1762,0.6242905788876276,0.9080590238365494,26.33371169125993,28.490351872871734,2.4971623155505105,21.62315550510783,19.52326901248581,1762,0.0,0.0,6.2996594778660615,50.170261066969346,1306,66.53905053598776,33.46094946401225,0.0,0.0
11040,2017,2017_11040,12862,118457,144076,1349,1751,11400,579700,29810,3.693391479369339,5.055350553505535,22.74069104327407,13.931566588393157,6.286481046628648,27.084870848708487,21.207648440120767,42140,17.866635026103463,11.449928808732796,33.229710488846706,28.763644992880874,12862,14.46120354532732,26.38780904991448,20.673301197325454,38.47768620743275
11101,2017,2017_11101,12474,57866,95879,10204,1442,2115,846100,21400,7.070093457943925,7.182242990654205,23.65420560747664,11.369158878504674,5.294392523364486,26.83644859813084,18.593457943925237,28852,12.626507694440592,18.50824899487037,43.511714959101624,17.936364896714267,12474,36.299502966169634,36.66025332691999,14.07728074394741,12.962962962962962
11102,2017,2017_11102,13627,60436,82508,11493,1618,1802,560200,25541,9.012959555224931,7.8031400493324465,19.58811322970909,11.362123644336556,5.75545201832348,32.05042872244626,14.427782780627227,33727,11.741334835591662,22.61985945978,39.97983811189849,18.72090609897115,13627,33.235488368679825,36.44969545754751,14.02362955896382,16.291186614808836
11103,2017,2017_11103,16113,65229,81512,13060,1625,2557,762700,29871,8.325800944059456,4.984767835023937,20.95343309564461,10.076662984165244,6.80593217501925,31.030096079809848,17.82330688627766,38036,9.356925018403619,24.400567883058155,40.4353770112525,19.63140182984541,16113,32.52032520325203,37.90107366722522,15.310618755042512,14.267982374480233
11104,2017,2017_11104,11412,63122,80386,8911,1506,2201,414200,20437,6.6056661936683465,6.8747859274844645,21.38767920927729,10.109115819347265,9.096247002984782,30.175661789890885,15.750844057346969,25725,11.133138969873665,15.117589893100098,44.544217687074834,23.30806608357629,11412,40.2646337188924,31.028741675429373,12.583245706274099,16.123378899404138
11105,2017,2017_11105,15227,68050,88855,10840,1644,4043,762300,29073,7.7632167302995905,5.513706875795411,19.88098923399718,11.220032332404635,6.617824097960306,32.00908059023836,16.99515013930451,37288,10.225809912036045,20.907530572838446,41.23310448401631,20.39530143745977,15227,32.08773888487555,35.60780193078085,15.518486898272805,16.7859722860708
11106,2017,2017_11106,17127,60725,78578,13871,1557,3067,502800,31482,8.779620100374817,5.990724858649387,18.92192363890477,11.454164284352965,7.200940219808144,31.583126866145733,16.069500031764182,40111,11.3235770736207,19.854902645159683,42.0882052304854,20.029418364039792,17127,35.83815028901734,36.56799205932154,13.855316167454895,13.738541484206223
11109,2017,2017_11109,2891,137452,167536,2670,3059,198,553600,4469,0.0,0.3132691877377489,4.184381293354218,7.384202282389795,2.774669948534348,41.88856567464757,43.45491161333632,5298,3.52963382408456,29.50169875424689,53.22763306908268,4.813137032842582,2891,39.778623313732275,45.970252507782774,9.75441023867174,4.496713939813214
11201,2017,2017_11201,26923,116446,176189,16132,2260,10290,862300,46655,2.6663808809345197,3.686635944700461,10.155395991855109,7.810524059586325,3.073625549244454,34.93730575501018,37.67013181866895,61907,11.092445119291842,16.97223254236193,43.96756424960021,18.27903145040141,26923,38.587824536641534,35.97295992274264,13.549752999294284,11.889462541321546
11203,2017,2017_11203,27464,48140,63181,15276,1262,11385,429800,52717,6.832710510840906,6.861164330291936,35.91251398979456,20.008725837964985,7.838078798110666,15.090008915530095,7.456797617466851,75989,17.98286594112306,14.065193646448828,32.1967653212965,27.90009080261617,27464,29.91552577920186,27.84372269152345,18.99941741916691,23.24133411010778
11204,2017,2017_11204,24243,47341,69520,14196,1313,9136,786300,51602,15.890856943529322,11.1972404170381,29.376768342312317,10.716638889965504,7.030735242820045,17.70667803573505,8.081082128599666,80056,21.153942240431697,12.236434495852905,32.08504047166983,22.951433996202656,24243,19.985150352679124,25.84251124035804,16.474858722105353,37.697479684857484
11205,2017,2017_11205,15843,51574,78983,11978,1299,3654,662600,27034,7.57934452911149,10.793815195679516,20.00813790042169,13.616187023747871,4.028260708737146,25.92291188873271,18.05134275356958,45148,21.575706565074864,19.334189775848323,34.83210773456189,14.563214317356254,15843,33.47850785836016,30.088998295777316,13.677965031875274,22.75452881398725
11206,2017,2017_11206,30516,34122,57980,26961,992,3088,595000,53460,14.279835390946502,13.540965207631874,26.07744107744108,15.039281705948374,4.410774410774411,19.915824915824917,6.735877291432847,87767,21.502387001948343,21.67101530187884,29.713901580320623,17.658117515694965,30516,27.87062524577271,30.479092934853846,16.797745445012453,24.85253637436099
11207,2017,2017_11207,32625,35809,52124,23858,1124,8073,433600,59945,10.956710317791307,12.10442905997164,36.23321377929769,17.099007423471516,8.42272082742514,10.678121611477188,4.505796980565519,92580,20.233311730395336,17.032836465759345,33.1853532080363,21.243249081875135,32625,31.94176245210728,23.721072796934866,18.936398467432948,25.400766283524906
11208,2017,2017_11208,31393,39588,55108,22612,1222,8011,446600,61276,11.027155819570469,9.7362752137868,46.03270448462693,13.685619165741889,5.485018604347542,10.4086428618056,3.624583850120765,99145,21.418124968480505,16.4345151041404,34.155025467749255,18.521357607544502,31393,24.846303316025868,20.41537922466792,21.00468257254802,33.733634886758196
11209,2017,2017_11209,29220,69578,95195,17850,1461,10849,728900,51111,6.378274735379859,5.628925280272348,18.794388683453658,13.46285535403338,6.667840582262135,27.786582144743797,21.281133219854823,67950,13.632082413539369,13.95879323031641,36.52980132450331,27.081677704194263,29220,37.04654346338125,30.396988364134153,13.911704312114988,18.644763860369608
11210,2017,2017_11210,22310,62202,84919,11987,1280,10040,556900,43782,5.968206112100863,5.308117491206432,28.424923484537025,18.44136859896761,6.589465990589741,20.81220592937737,14.45571239322096,68988,22.557546239925784,14.070562996463153,31.53302023540326,23.163448715718676,22310,24.8677722994173,25.38771851187808,18.04123711340206,31.703272075302557
11211,2017,2017_11211,38660,66113,100706,31577,1645,6426,912900,68460,7.973999415717207,8.423897166228453,19.97808939526731,12.283085013146362,3.333333333333333,32.19252118025124,15.815074496056091,101560,16.192398582118944,21.48286727057897,36.05553367467507,14.648483654982277,38660,29.014485256078633,35.967408173823074,15.594930160372478,19.423176409725816
11212,2017,2017_11212,31484,25677,42285,26373,942,4548,409700,54897,9.44496056250797,14.488952037451956,35.18953676885804,19.36353534801537,7.934859828405924,9.508716323296357,4.069439131464379,82831,19.69552462242397,15.290169139573347,35.24284386280499,21.15512308193792,31484,41.513149536272394,23.421420404014736,15.85884893914369,19.206581120569176
11213,2017,2017_11213,24731,40604,56798,20188,1166,3950,709600,43732,6.976584651971097,11.245769688100248,28.93990670447269,19.58062745815421,6.85081862251898,16.36787706942285,10.03841580535992,66503,18.572094491977808,18.376614588815542,33.066177465678244,21.24265070748688,24731,33.565161133799684,26.489021875379077,17.823783914924586,22.122033075896645
11214,2017,2017_11214,31945,53151,73599,20279,1305,10916,677300,68268,14.778519950782211,10.419230093162245,26.48825218257456,10.791293138805882,6.785023730005273,20.84578426202613,9.891896642643696,94283,15.641207852953341,14.141467708918894,35.37435168588187,25.77028732645334,31945,23.63124119580529,26.05415557990296,19.164188448896542,31.150414775395213
11215,2017,2017_11215,28880,116893,162894,17151,2123,11487,1084600,52495,3.903228878940852,3.463186970187637,7.734069911420136,7.356891132488809,3.07648347461663,36.131060100962,38.33507953138394,71015,13.38731253960431,15.60797014715201,43.98788988241921,18.13138069421953,28880,26.87673130193906,34.88919667590027,18.015927977839336,20.218144044321328
11216,2017,2017_11216,23800,56025,79825,18222,1292,5113,917600,42713,5.867066232762859,8.163790883337626,22.419403928546345,14.19005923255215,5.906866761875776,26.71317865755157,16.73963430337368,57410,12.119839749172618,23.711896882076292,37.50391917784358,20.04528827730361,23800,36.47478991596639,32.26470588235294,16.029411764705884,15.231092436974789
11217,2017,2017_11217,16856,99085,147595,11489,1917,5174,1057900,30595,4.974669063572479,6.144794901127635,11.178297107370486,8.069946069619219,3.3469521163588825,33.20150351364602,33.08383722830528,39687,10.895255373296042,17.746365308539318,44.21347040592637,18.900395595535063,16856,34.676079734219265,34.25486473659231,15.988372093023257,15.080683436165163
11218,2017,2017_11218,24967,64152,87341,15541,1473,8907,680600,49291,9.756344971698686,8.056237446998438,20.472297173926275,12.29027611531517,5.635917307419204,23.927288957416163,19.861638027226068,76960,20.198804573804573,14.2489604989605,34.72453222453222,19.627079002079,24967,24.91689029518965,26.130492249769695,18.0758601353787,30.87675731966195
11219,2017,2017_11219,25240,37665,56434,17756,1342,6702,823600,51613,16.28853195900258,17.51690465580377,32.79600100749811,10.557417704841804,4.322554395210509,12.000852498401564,6.517737779241664,93979,24.870449781334123,15.843965141148553,26.597431341044278,17.502846380574386,25240,17.812995245641837,23.248811410459588,15.364500792393027,43.573692551505545
11220,2017,2017_11220,28766,42559,61554,20869,1304,7290,779000,67583,24.264977879052424,23.81220129322463,20.952014559874524,8.114466655815813,3.807170442270985,12.62891555568708,6.420253614074545,100412,18.365334820539378,16.774887463649762,37.25251961916902,18.702943871250447,28766,17.618021275116458,21.48717235625391,17.08614336369325,43.808663004936385
11221,2017,2017_11221,29818,47170,66368,22584,1290,6560,663200,55683,11.026704739327982,12.314350879083385,25.975611946195425,16.602912917766645,6.359211967745991,18.51732126501805,9.203886284862524,84536,17.423346266679285,22.605753761710986,33.99380145736727,18.1035298571023,29818,30.444697833523378,26.30961164397344,16.12113488496881,27.124555637534375
11222,2017,2017_11222,17508,78287,95585,13952,1843,3306,756900,30452,4.686063312754499,4.5809799027978455,17.657296729278865,12.63956390384868,4.232891107316433,35.4426638644424,20.76054117956128,36845,7.81381462885059,21.55516352286606,45.821685439001214,19.16949382548514,17508,37.754169522504,37.976924834361434,13.393877084761252,10.875028558373314
